2023-01-26 12:53:06,58.2445,-155.1756,37.2,2.7,ml,0.8,ak02317b0760,Alaska Peninsula,ak
2023-01-26 11:55:29,-12.4691,166.9634,212.274,4.9,mb,0.65,us6000jjim,"168 km NNW of Sola, Vanuatu",us
2023-01-26 11:25:59,2.8087,126.8523,40.28,4.6,mb,0.94,us6000jjik,"175 km NW of Tobelo, Indonesia",us
2023-01-26 10:41:37,50.6252,-172.6345,13.384,5.1,mww,0.8,us6000jjid,"205 km SSE of Atka, Alaska",us
2023-01-26 10:04:56,30.5315,137.5483,480.991,4.5,mb,0.51,us6000jjgm,"Izu Islands, Japan region",us
2023-01-26 9:57:02,-5.6296,154.2556,128.292,4.5,mb,0.55,us6000jjgk,"155 km WNW of Panguna, Papua New Guinea",us
2023-01-26 9:33:37,-22.2328,-67.309,189.68,4.4,mb,1.24,us6000jjg6,"118 km NE of San Pedro de Atacama, Chile",us
2023-01-26 8:19:03,-17.8522,-173.4025,35,4.8,mb,1.09,us6000jjfu,"107 km NE of Neiafu, Tonga",us
2023-01-26 8:18:55,61.307,-146.8654,20.2,2.6,ml,0.81,ak023178f2fd,"34 km NW of Valdez, Alaska",ak
2023-01-26 7:56:50,23.2115,123.3863,10,4.9,mb,0.99,us6000jjfs,"144 km SSE of Yonakuni, Japan",us
2023-01-26 7:05:40,11.6697,43.9143,10,4.8,mb,0.46,us6000jjdl,"75 km ESE of Obock, Djibouti",us
2023-01-26 5:03:18,32.7456665,-100.6529869,6.773966471,3.2,ml,0.2,tx2023bunm,"15 km NE of Hermleigh, Texas",tx
2023-01-26 4:47:43,32.75115967,-100.6594179,6.284871419,2.6,ml,0.2,tx2023bumz,"15 km NE of Hermleigh, Texas",tx
2023-01-26 4:45:54,-30.254,-178.6685,135.699,6,mww,1.08,us6000jjcy,"Kermadec Islands, New Zealand",us
2023-01-26 3:11:56,19.1126,-66.3113,28,3.46,md,0.22,pr2023026000,"71 km N of Brenas, Puerto Rico",pr
2023-01-26 1:58:05,32.9615,-116.3011667,10.43,2.5,ml,0.2,ci40162055,"26km SW of Ocotillo Wells, CA",ci
2023-01-26 1:06:04,38.8055,-122.8088303,1.28,2.51,md,0.02,nc73837546,"6km NW of The Geysers, CA",nc
2023-01-26 0:33:45,2.874,127.1574,59.198,4.9,mb,0.66,us6000jjce,"158 km NW of Tobelo, Indonesia",us
2023-01-25 23:45:14,31.69239017,-104.2946447,7.211303711,2.5,ml,0.2,tx2023bucz,"54 km S of Whites City, New Mexico",tx
2023-01-25 22:29:44,-0.1167,-77.4795,10,4.1,mb,0.69,us6000jjbm,Ecuador,us
